"id","source_site","source_url","crawled_at","name","slug","price","original_price","status","product_type","unit","unit_quantity","shipping_required","shipping_fee","free_shipping_threshold","estimated_delivery_days","created_at","updated_at","category_id","seller_id","parsed_ingredients"
6778,homeplus,https://mfront.homeplus.co.kr/item?itemNo=071036149&storeType=HYPER&storeId=37,2025-12-20 16:56:40.104 +0900,동원 귀리쌀죽 400G,동원-귀리쌀죽-400g,4990,,active,main,,1.00,true,0,,,2025-12-20 16:56:40.105 +0900,2025-12-20 16:56:40.105 +0900,14,1,"{""brand"": ""동원"", ""grade"": null, ""state"": null, ""weight"": ""400G"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T19:02:56.780411Z"", ""is_processed"": true, ""weight_value"": 400.0, ""main_ingredient"": ""귀리"", ""sub_ingredients"": [], ""normalized_ingredient"": ""귀리""}"
6777,homeplus,https://mfront.homeplus.co.kr/item?itemNo=102311281&storeType=HYPER&storeId=37,2025-12-20 16:56:40.098 +0900,동원 양반 쇠고기죽 287.5G,동원-양반-쇠고기죽-2875g,3990,,active,main,,1.00,true,0,,,2025-12-20 16:56:40.099 +0900,2025-12-20 16:56:40.099 +0900,14,1,"{""brand"": ""동원"", ""grade"": null, ""state"": null, ""weight"": ""287.5G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:03:01.175778Z"", ""is_processed"": true, ""weight_value"": 287.5, ""main_ingredient"": ""쇠고기"", ""sub_ingredients"": [], ""normalized_ingredient"": ""소고기""}"
1732,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070584912&storeType=HYPER&storeId=37,2025-12-20 16:56:08.120 +0900,알티스트 설탕대신 알룰로스 400G,알티스트-설탕대신-알룰로스-400g,9980,,active,main,,1.00,true,0,,,2025-12-20 16:56:08.122 +0900,2025-12-20 16:56:08.122 +0900,7,1,"{""brand"": ""알티스트"", ""grade"": null, ""state"": null, ""weight"": ""400G"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T21:16:19.314981Z"", ""is_processed"": true, ""weight_value"": 400.0, ""main_ingredient"": ""알룰로스"", ""sub_ingredients"": [], ""normalized_ingredient"": ""알룰로스""}"
6798,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070127297&storeType=HYPER&storeId=37,2025-12-20 16:56:40.236 +0900,농심 켈로그 통귀리밥 500G,농심-켈로그-통귀리밥-500g,6220,8890,active,main,,1.00,true,0,,,2025-12-20 16:56:40.238 +0900,2025-12-20 16:56:40.238 +0900,14,1,"{""brand"": ""농심"", ""grade"": null, ""state"": null, ""weight"": ""500G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:01:29.040466Z"", ""is_processed"": false, ""weight_value"": 500.0, ""main_ingredient"": ""귀리"", ""sub_ingredients"": [], ""normalized_ingredient"": ""귀리""}"
6789,homeplus,https://mfront.homeplus.co.kr/item?itemNo=149161768&storeType=HYPER&storeId=37,2025-12-20 16:56:40.177 +0900,CJ 둥근 햇반 210G*10,cj-둥근-햇반-210g10,13490,,active,main,,1.00,true,0,,,2025-12-20 16:56:40.178 +0900,2025-12-20 16:56:40.178 +0900,14,1,"{""brand"": ""CJ"", ""grade"": null, ""state"": null, ""weight"": ""210G*10"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T19:02:11.140409Z"", ""is_processed"": true, ""weight_value"": 210.0, ""main_ingredient"": ""쌀"", ""sub_ingredients"": [], ""normalized_ingredient"": ""쌀""}"
6764,homeplus,https://mfront.homeplus.co.kr/item?itemNo=138310477&storeType=HYPER&storeId=37,2025-12-20 16:56:40.013 +0900,오뚜기 오즈키친 단호박죽 450G,오뚜기-오즈키친-단호박죽-450g,4990,,active,main,,1.00,true,0,,,2025-12-20 16:56:40.014 +0900,2025-12-20 16:56:40.014 +0900,14,1,"{""brand"": ""오뚜기"", ""grade"": null, ""state"": null, ""weight"": ""450G"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T19:03:53.642695Z"", ""is_processed"": true, ""weight_value"": 450.0, ""main_ingredient"": ""단호박"", ""sub_ingredients"": [], ""normalized_ingredient"": ""단호박""}"
6744,homeplus,https://mfront.homeplus.co.kr/item?itemNo=052244225&storeType=HYPER&storeId=37,2025-12-20 16:56:39.879 +0900,폰타나 스위트 펌킨 크림스프 전자레인지용 180G,폰타나-스위트-펌킨-크림스프-전자레인지용-180g,3490,,active,main,,1.00,true,0,,,2025-12-20 16:56:39.881 +0900,2025-12-20 16:56:39.881 +0900,14,1,"{""brand"": ""폰타나"", ""grade"": null, ""state"": null, ""weight"": ""180G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:04:59.926877Z"", ""is_processed"": true, ""weight_value"": 180.0, ""main_ingredient"": ""호박"", ""sub_ingredients"": [], ""normalized_ingredient"": ""호박""}"
6742,homeplus,https://mfront.homeplus.co.kr/item?itemNo=052244231&storeType=HYPER&storeId=37,2025-12-20 16:56:39.867 +0900,폰타나 크리미 포테이토 치즈스프  전자레인지용 180G,폰타나-크리미-포테이토-치즈스프-전자레인지용-180g,3490,,active,main,,1.00,true,0,,,2025-12-20 16:56:39.868 +0900,2025-12-20 16:56:39.868 +0900,14,1,"{""brand"": ""폰타나"", ""grade"": null, ""state"": null, ""weight"": ""180G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:05:10.126051Z"", ""is_processed"": true, ""weight_value"": 180.0, ""main_ingredient"": ""감자"", ""sub_ingredients"": [""치즈""], ""normalized_ingredient"": ""감자""}"
6730,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070545395&storeType=HYPER&storeId=37,2025-12-20 16:56:39.791 +0900,풀무원 반듯한식 햄듬뿍 부대찌개 460G,풀무원-반듯한식-햄듬뿍-부대찌개-460g,7480,,active,main,,1.00,true,0,,,2025-12-20 16:56:39.792 +0900,2025-12-20 16:56:39.792 +0900,14,1,"{""brand"": ""풀무원"", ""grade"": null, ""state"": null, ""weight"": ""460G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:05:48.753229Z"", ""is_processed"": true, ""weight_value"": 460.0, ""main_ingredient"": ""햄"", ""sub_ingredients"": [""부대찌개""], ""normalized_ingredient"": ""햄""}"
6723,homeplus,https://mfront.homeplus.co.kr/item?itemNo=069231911&storeType=HYPER&storeId=37,2025-12-20 16:56:39.746 +0900,오뚜기 오즈키친치킨마살라 180G,오뚜기-오즈키친치킨마살라-180g,3990,,active,main,,1.00,true,0,,,2025-12-20 16:56:39.747 +0900,2025-12-20 16:56:39.747 +0900,14,1,"{""brand"": ""오뚜기"", ""grade"": null, ""state"": null, ""weight"": ""180G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:06:08.892644Z"", ""is_processed"": true, ""weight_value"": 180.0, ""main_ingredient"": ""치킨"", ""sub_ingredients"": [""마살라""], ""normalized_ingredient"": ""닭고기""}"
6722,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070413298&storeType=HYPER&storeId=37,2025-12-20 16:56:39.740 +0900,하림 더미식 우렁된장찌개 350G,하림-더미식-우렁된장찌개-350g,5990,,active,main,,1.00,true,0,,,2025-12-20 16:56:39.741 +0900,2025-12-20 16:56:39.741 +0900,14,1,"{""brand"": ""하림"", ""grade"": null, ""state"": null, ""weight"": ""350G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:06:12.821603Z"", ""is_processed"": true, ""weight_value"": 350.0, ""main_ingredient"": ""우렁"", ""sub_ingredients"": [""된장""], ""normalized_ingredient"": ""우렁""}"
352,homeplus,https://mfront.homeplus.co.kr/item?itemNo=069564914&storeType=HYPER&storeId=37,2025-12-20 16:56:00.099 +0900,특허받은 몸이 가벼운 혼합7곡 2KG(봉),특허받은-몸이-가벼운-혼합7곡-2kg봉,10900,,active,main,,1.00,true,0,,,2025-12-20 16:56:00.100 +0900,2025-12-20 16:56:00.100 +0900,3,1,"{""brand"": null, ""grade"": null, ""state"": null, ""weight"": ""2KG(봉)"", ""confidence"": 0.8, ""weight_unit"": ""kg"", ""extracted_at"": ""2025-12-24T20:10:33.031448Z"", ""is_processed"": false, ""weight_value"": 2.0, ""main_ingredient"": ""혼합곡"", ""sub_ingredients"": [], ""normalized_ingredient"": ""혼합곡""}"
354,homeplus,https://mfront.homeplus.co.kr/item?itemNo=069248137&storeType=HYPER&storeId=37,2025-12-20 16:56:00.110 +0900,유명산지 혼합곡 2KG(봉),유명산지-혼합곡-2kg봉,13900,,active,main,,1.00,true,0,,,2025-12-20 16:56:00.111 +0900,2025-12-20 16:56:00.111 +0900,3,1,"{""brand"": null, ""grade"": null, ""state"": null, ""weight"": ""2KG"", ""confidence"": 0.9, ""weight_unit"": ""kg"", ""extracted_at"": ""2025-12-24T20:10:38.793277Z"", ""is_processed"": false, ""weight_value"": 2.0, ""main_ingredient"": ""곡"", ""sub_ingredients"": [], ""normalized_ingredient"": ""곡""}"
1734,homeplus,https://mfront.homeplus.co.kr/item?itemNo=129100313&storeType=HYPER&storeId=37,2025-12-20 16:56:08.131 +0900,설탕대신 스테비아 180G,설탕대신-스테비아-180g,4980,,active,main,,1.00,true,0,,,2025-12-20 16:56:08.132 +0900,2025-12-20 16:56:08.132 +0900,7,1,"{""brand"": null, ""grade"": null, ""state"": null, ""weight"": ""180G"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T21:16:23.932473Z"", ""is_processed"": true, ""weight_value"": 180.0, ""main_ingredient"": ""스테비아"", ""sub_ingredients"": [], ""normalized_ingredient"": ""스테비아""}"
6797,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070545585&storeType=HYPER&storeId=37,2025-12-20 16:56:40.230 +0900,CJ 햇반 병아리콩퀴노아 곤약밥 150G*3,cj-햇반-병아리콩퀴노아-곤약밥-150g3,8940,,active,main,,1.00,true,0,,,2025-12-20 16:56:40.231 +0900,2025-12-20 16:56:40.231 +0900,14,1,"{""brand"": ""CJ"", ""grade"": null, ""state"": null, ""weight"": ""150G*3"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:01:34.402223Z"", ""is_processed"": true, ""weight_value"": 150.0, ""main_ingredient"": ""병아리콩"", ""sub_ingredients"": [""퀴노아"", ""곤약밥""], ""normalized_ingredient"": ""병아리콩""}"
6783,homeplus,https://mfront.homeplus.co.kr/item?itemNo=122303689&storeType=HYPER&storeId=37,2025-12-20 16:56:40.137 +0900,CJ 둥근 햇반 210G*8,cj-둥근-햇반-210g8,10900,,active,main,,1.00,true,0,,,2025-12-20 16:56:40.138 +0900,2025-12-20 16:56:40.138 +0900,14,1,"{""brand"": ""CJ"", ""grade"": null, ""state"": null, ""weight"": ""210G*8"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:02:35.528537Z"", ""is_processed"": true, ""weight_value"": 210.0, ""main_ingredient"": ""쌀"", ""sub_ingredients"": [], ""normalized_ingredient"": ""쌀""}"
6771,homeplus,https://mfront.homeplus.co.kr/item?itemNo=102760641&storeType=HYPER&storeId=37,2025-12-20 16:56:40.059 +0900,동원 양반 야채죽 287.5G,동원-양반-야채죽-2875g,3990,,active,main,,1.00,true,0,,,2025-12-20 16:56:40.060 +0900,2025-12-20 16:56:40.060 +0900,14,1,"{""brand"": ""동원"", ""grade"": null, ""state"": null, ""weight"": ""287.5G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:03:25.229670Z"", ""is_processed"": true, ""weight_value"": 287.5, ""main_ingredient"": ""야채"", ""sub_ingredients"": [], ""normalized_ingredient"": ""야채""}"
6770,homeplus,https://mfront.homeplus.co.kr/item?itemNo=138310419&storeType=HYPER&storeId=37,2025-12-20 16:56:40.052 +0900,오뚜기 오즈키친 전복죽 450G,오뚜기-오즈키친-전복죽-450g,5490,,active,main,,1.00,true,0,,,2025-12-20 16:56:40.053 +0900,2025-12-20 16:56:40.053 +0900,14,1,"{""brand"": ""오뚜기"", ""grade"": null, ""state"": null, ""weight"": ""450G"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T19:03:30.643767Z"", ""is_processed"": true, ""weight_value"": 450.0, ""main_ingredient"": ""전복"", ""sub_ingredients"": [], ""normalized_ingredient"": ""전복""}"
6766,homeplus,https://mfront.homeplus.co.kr/item?itemNo=102760633&storeType=HYPER&storeId=37,2025-12-20 16:56:40.026 +0900,동원 양반 밤 단팥죽 285G,동원-양반-밤-단팥죽-285g,3990,,active,main,,1.00,true,0,,,2025-12-20 16:56:40.028 +0900,2025-12-20 16:56:40.028 +0900,14,1,"{""brand"": ""동원"", ""grade"": null, ""state"": null, ""weight"": ""285G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:03:45.102319Z"", ""is_processed"": true, ""weight_value"": 285.0, ""main_ingredient"": ""밤"", ""sub_ingredients"": [""단팥""], ""normalized_ingredient"": ""밤""}"
6754,homeplus,https://mfront.homeplus.co.kr/item?itemNo=145520212&storeType=HYPER&storeId=37,2025-12-20 16:56:39.946 +0900,동원 양반 참치죽 420G,동원-양반-참치죽-420g,4990,,active,main,,1.00,true,0,,,2025-12-20 16:56:39.947 +0900,2025-12-20 16:56:39.947 +0900,14,1,"{""brand"": ""동원"", ""grade"": null, ""state"": null, ""weight"": ""420G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:04:28.915094Z"", ""is_processed"": true, ""weight_value"": 420.0, ""main_ingredient"": ""참치"", ""sub_ingredients"": [], ""normalized_ingredient"": ""참치""}"
6749,homeplus,https://mfront.homeplus.co.kr/item?itemNo=135047534&storeType=HYPER&storeId=37,2025-12-20 16:56:39.913 +0900,동원 양반 전복죽 420G,동원-양반-전복죽-420g,5990,,active,main,,1.00,true,0,,,2025-12-20 16:56:39.914 +0900,2025-12-20 16:56:39.914 +0900,14,1,"{""brand"": ""동원"", ""grade"": null, ""state"": null, ""weight"": ""420G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:04:48.245985Z"", ""is_processed"": true, ""weight_value"": 420.0, ""main_ingredient"": ""전복"", ""sub_ingredients"": [], ""normalized_ingredient"": ""전복""}"
6743,homeplus,https://mfront.homeplus.co.kr/item?itemNo=052244254&storeType=HYPER&storeId=37,2025-12-20 16:56:39.873 +0900,폰타나 스위트콘 크림스프 전자레인지용 180G,폰타나-스위트콘-크림스프-전자레인지용-180g,3490,,active,main,,1.00,true,0,,,2025-12-20 16:56:39.874 +0900,2025-12-20 16:56:39.874 +0900,14,1,"{""brand"": ""폰타나"", ""grade"": null, ""state"": null, ""weight"": ""180G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:05:04.014977Z"", ""is_processed"": true, ""weight_value"": 180.0, ""main_ingredient"": ""스위트콘"", ""sub_ingredients"": [], ""normalized_ingredient"": ""스위트콘""}"
6738,homeplus,https://mfront.homeplus.co.kr/item?itemNo=069736395&storeType=HYPER&storeId=37,2025-12-20 16:56:39.841 +0900,하림 더미식 사골곰탕 500G,하림-더미식-사골곰탕-500g,2490,,active,main,,1.00,true,0,,,2025-12-20 16:56:39.842 +0900,2025-12-20 16:56:39.842 +0900,14,1,"{""brand"": ""하림"", ""grade"": null, ""state"": null, ""weight"": ""500G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:05:21.585174Z"", ""is_processed"": true, ""weight_value"": 500.0, ""main_ingredient"": ""사골"", ""sub_ingredients"": [], ""normalized_ingredient"": ""사골""}"
6727,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070567081&storeType=HYPER&storeId=37,2025-12-20 16:56:39.771 +0900,폰타나 트러플&머쉬룸 크림리조또 250G,폰타나-트러플머쉬룸-크림리조또-250g,4990,,active,main,,1.00,true,0,,,2025-12-20 16:56:39.772 +0900,2025-12-20 16:56:39.772 +0900,14,1,"{""brand"": ""폰타나"", ""grade"": null, ""state"": null, ""weight"": ""250G"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T19:05:56.762562Z"", ""is_processed"": true, ""weight_value"": 250.0, ""main_ingredient"": ""머쉬룸"", ""sub_ingredients"": [""트러플""], ""normalized_ingredient"": ""버섯""}"
356,homeplus,https://mfront.homeplus.co.kr/item?itemNo=069248166&storeType=HYPER&storeId=37,2025-12-20 16:56:00.121 +0900,국내산 혼합 10곡 2KG(봉),국내산-혼합-10곡-2kg봉,10900,,active,main,,1.00,true,0,,,2025-12-20 16:56:00.122 +0900,2025-12-20 16:56:00.122 +0900,3,1,"{""brand"": null, ""grade"": null, ""state"": null, ""weight"": ""2KG"", ""confidence"": 0.9, ""weight_unit"": ""kg"", ""extracted_at"": ""2025-12-24T20:10:45.148645Z"", ""is_processed"": false, ""weight_value"": 2.0, ""main_ingredient"": ""혼합곡"", ""sub_ingredients"": [], ""normalized_ingredient"": ""혼합곡""}"
1736,homeplus,https://mfront.homeplus.co.kr/item?itemNo=128521565&storeType=HYPER&storeId=37,2025-12-20 16:56:08.142 +0900,CJ 하얀설탕 5KG,cj-하얀설탕-5kg,10880,,active,main,,1.00,true,0,,,2025-12-20 16:56:08.143 +0900,2025-12-20 16:56:08.143 +0900,7,1,"{""brand"": ""CJ"", ""grade"": null, ""state"": null, ""weight"": ""5KG"", ""confidence"": 0.9, ""weight_unit"": ""kg"", ""extracted_at"": ""2025-12-24T21:16:28.758332Z"", ""is_processed"": false, ""weight_value"": 5.0, ""main_ingredient"": ""설탕"", ""sub_ingredients"": [], ""normalized_ingredient"": ""설탕""}"
968,homeplus,https://mfront.homeplus.co.kr/item?itemNo=068804218&storeType=HYPER&storeId=37,2025-12-20 16:56:03.770 +0900,미국산 1855 부채살 100G/소고기,미국산-1855-부채살-100g소고기,2300,4600,active,main,,1.00,true,0,,,2025-12-20 16:56:03.771 +0900,2025-12-25 13:44:16.154 +0900,6,1,"{""brand"": null, ""grade"": null, ""state"": null, ""weight"": ""100G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T20:38:25.414310Z"", ""is_processed"": false, ""weight_value"": 100.0, ""main_ingredient"": ""부채살"", ""sub_ingredients"": [], ""normalized_ingredient"": ""소고기""}"
451,homeplus,https://mfront.homeplus.co.kr/item?itemNo=112537996&storeType=HYPER&storeId=37,2025-12-20 16:56:00.705 +0900,컷팅 적 양배추(국산/1개),컷팅-적-양배추국산1개,2990,,active,main,,1.00,true,0,,,2025-12-20 16:56:00.707 +0900,2025-12-20 16:56:00.707 +0900,4,1,"{""brand"": null, ""grade"": null, ""state"": null, ""weight"": null, ""confidence"": 0.9, ""weight_unit"": null, ""extracted_at"": ""2025-12-24T20:14:52.737449Z"", ""is_processed"": false, ""weight_value"": null, ""main_ingredient"": ""양배추"", ""sub_ingredients"": [], ""normalized_ingredient"": ""양배추""}"
6787,homeplus,https://mfront.homeplus.co.kr/item?itemNo=127760473&storeType=HYPER&storeId=37,2025-12-20 16:56:40.163 +0900,CJ 둥근햇반 210G*24,cj-둥근햇반-210g24,28900,,active,main,,1.00,true,0,,,2025-12-20 16:56:40.164 +0900,2025-12-20 16:56:40.164 +0900,14,1,"{""brand"": ""CJ"", ""grade"": null, ""state"": null, ""weight"": ""210G*24"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:02:22.956260Z"", ""is_processed"": true, ""weight_value"": 210.0, ""main_ingredient"": ""밥"", ""sub_ingredients"": [], ""normalized_ingredient"": ""밥""}"
6786,homeplus,https://mfront.homeplus.co.kr/item?itemNo=071049831&storeType=HYPER&storeId=37,2025-12-20 16:56:40.156 +0900,하림 더미식 당진 백미밥 200G*6입,하림-더미식-당진-백미밥-200g6입,12000,,active,main,,1.00,true,0,,,2025-12-20 16:56:40.157 +0900,2025-12-20 16:56:40.157 +0900,14,1,"{""brand"": ""하림"", ""grade"": null, ""state"": null, ""weight"": ""200G*6입"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T19:02:26.074586Z"", ""is_processed"": true, ""weight_value"": 200.0, ""main_ingredient"": ""백미"", ""sub_ingredients"": [], ""normalized_ingredient"": ""백미""}"
6780,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070979267&storeType=HYPER&storeId=37,2025-12-20 16:56:40.117 +0900,CJ 햇반 소프트밀 전복죽 267G,cj-햇반-소프트밀-전복죽-267g,4990,,active,main,,1.00,true,0,,,2025-12-20 16:56:40.118 +0900,2025-12-20 16:56:40.118 +0900,14,1,"{""brand"": ""CJ"", ""grade"": null, ""state"": null, ""weight"": ""267G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:02:48.250961Z"", ""is_processed"": true, ""weight_value"": 267.0, ""main_ingredient"": ""전복"", ""sub_ingredients"": [], ""normalized_ingredient"": ""전복""}"
976,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070880498&storeType=HYPER&storeId=37,2025-12-20 16:56:03.820 +0900,미국산 냉장 칼집 불꽃갈비 600G(팩)/소고기,미국산-냉장-칼집-불꽃갈비-600g팩소고기,57000,,active,main,,1.00,true,0,,,2025-12-20 16:56:03.821 +0900,2025-12-20 16:56:03.821 +0900,6,1,"{""brand"": null, ""grade"": null, ""state"": ""냉장"", ""weight"": ""600G"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T20:38:45.530639Z"", ""is_processed"": false, ""weight_value"": 600.0, ""main_ingredient"": ""소고기"", ""sub_ingredients"": [], ""normalized_ingredient"": ""소고기""}"
984,homeplus,https://mfront.homeplus.co.kr/item?itemNo=138517901&storeType=HYPER&storeId=37,2025-12-20 16:56:03.872 +0900,[호주청정우]냉동 다짐육 1KG(200G*5입)/소고기,호주청정우냉동-다짐육-1kg200g5입소고기,18990,,active,main,,1.00,true,0,,,2025-12-20 16:56:03.873 +0900,2025-12-20 16:56:03.873 +0900,6,1,"{""brand"": ""호주청정우"", ""grade"": null, ""state"": ""냉동"", ""weight"": ""1KG"", ""confidence"": 0.9, ""weight_unit"": ""kg"", ""extracted_at"": ""2025-12-24T20:39:08.916960Z"", ""is_processed"": false, ""weight_value"": 1.0, ""main_ingredient"": ""소고기"", ""sub_ingredients"": [], ""normalized_ingredient"": ""소고기""}"
987,homeplus,https://mfront.homeplus.co.kr/item?itemNo=069682716&storeType=HYPER&storeId=37,2025-12-20 16:56:03.891 +0900,"미국산 냉동 만능 부채살 800G(팩)/(육전용,샤브용)",미국산-냉동-만능-부채살-800g팩육전용샤브용,26990,,active,main,,1.00,true,0,,,2025-12-20 16:56:03.892 +0900,2025-12-20 16:56:03.892 +0900,6,1,"{""brand"": null, ""grade"": null, ""state"": ""냉동"", ""weight"": ""800G"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T20:39:19.319849Z"", ""is_processed"": true, ""weight_value"": 800.0, ""main_ingredient"": ""부채살"", ""sub_ingredients"": [""육전용"", ""샤브용""], ""normalized_ingredient"": ""소고기""}"
6773,homeplus,https://mfront.homeplus.co.kr/item?itemNo=071236039&storeType=HYPER&storeId=37,2025-12-20 16:56:40.072 +0900,캠벨 뉴잉글랜드 클램 차우더 수프 305G,캠벨-뉴잉글랜드-클램-차우더-수프-305g,6990,,active,main,,1.00,true,0,,,2025-12-20 16:56:40.073 +0900,2025-12-20 16:56:40.073 +0900,14,1,"{""brand"": ""캠벨"", ""grade"": null, ""state"": null, ""weight"": ""305G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:03:16.744169Z"", ""is_processed"": true, ""weight_value"": 305.0, ""main_ingredient"": ""조개"", ""sub_ingredients"": [], ""normalized_ingredient"": ""조개""}"
1738,homeplus,https://mfront.homeplus.co.kr/item?itemNo=129735495&storeType=HYPER&storeId=37,2025-12-20 16:56:08.153 +0900,설탕대신 자일리톨 180G,설탕대신-자일리톨-180g,5290,,active,main,,1.00,true,0,,,2025-12-20 16:56:08.154 +0900,2025-12-20 16:56:08.154 +0900,7,1,"{""brand"": null, ""grade"": null, ""state"": null, ""weight"": ""180G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:16:33.466206Z"", ""is_processed"": true, ""weight_value"": 180.0, ""main_ingredient"": ""자일리톨"", ""sub_ingredients"": [], ""normalized_ingredient"": ""자일리톨""}"
6775,homeplus,https://mfront.homeplus.co.kr/item?itemNo=069689438&storeType=HYPER&storeId=37,2025-12-20 16:56:40.085 +0900,삼립 크래프트 양송이스프 198G,삼립-크래프트-양송이스프-198g,3490,,active,main,,1.00,true,0,,,2025-12-20 16:56:40.086 +0900,2025-12-20 16:56:40.086 +0900,14,1,"{""brand"": ""삼립"", ""grade"": null, ""state"": null, ""weight"": ""198G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:03:09.369103Z"", ""is_processed"": true, ""weight_value"": 198.0, ""main_ingredient"": ""양송이"", ""sub_ingredients"": [], ""normalized_ingredient"": ""양송이버섯""}"
6758,homeplus,https://mfront.homeplus.co.kr/item?itemNo=102311432&storeType=HYPER&storeId=37,2025-12-20 16:56:39.972 +0900,동원 양반 호박죽 285G,동원-양반-호박죽-285g,3990,,active,main,,1.00,true,0,,,2025-12-20 16:56:39.973 +0900,2025-12-20 16:56:39.973 +0900,14,1,"{""brand"": ""동원"", ""grade"": null, ""state"": null, ""weight"": ""285G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T19:04:12.318605Z"", ""is_processed"": true, ""weight_value"": 285.0, ""main_ingredient"": ""호박"", ""sub_ingredients"": [], ""normalized_ingredient"": ""호박""}"
1010,homeplus,https://mfront.homeplus.co.kr/item?itemNo=068775482&storeType=HYPER&storeId=37,2025-12-20 16:56:04.057 +0900,팔도진미 부산초량식 수제포갈비 800G,팔도진미-부산초량식-수제포갈비-800g,16990,,active,main,,1.00,true,0,,,2025-12-20 16:56:04.059 +0900,2025-12-20 16:56:04.059 +0900,6,1,"{""brand"": ""팔도진미"", ""grade"": null, ""state"": null, ""weight"": ""800G"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T20:40:18.287574Z"", ""is_processed"": true, ""weight_value"": 800.0, ""main_ingredient"": ""갈비"", ""sub_ingredients"": [], ""normalized_ingredient"": ""소고기""}"
1017,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070659894&storeType=HYPER&storeId=37,2025-12-20 16:56:04.099 +0900,정다운 냉동 고추장 오리주물럭 600G(200G*3입)(봉),정다운-냉동-고추장-오리주물럭-600g200g3입봉,17990,,active,main,,1.00,true,0,,,2025-12-20 16:56:04.100 +0900,2025-12-20 16:56:04.100 +0900,6,1,"{""brand"": ""정다운"", ""grade"": null, ""state"": ""냉동"", ""weight"": ""600G(200G*3입)(봉)"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T20:40:41.313748Z"", ""is_processed"": true, ""weight_value"": 600.0, ""main_ingredient"": ""오리"", ""sub_ingredients"": [""고추장""], ""normalized_ingredient"": ""오리고기""}"
